#{"t_start": 1627059750.1729228, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
35.0,1307,29498.368003
18.0,708,29505.206649
40.0,1408,29518.93505
36.0,1184,29530.51686
43.0,1429,29544.868331
33.0,818,29552.76073
31.0,1045,29562.721032
23.0,896,29571.330682
28.0,1092,29581.818795
36.0,1386,29595.164329
26.0,840,29603.344453
66.0,1629,29619.094315
36.0,1330,29631.984233
61.0,1623,29647.598307
59.0,1637,29663.359406
31.0,1255,29675.413427
26.0,1078,29685.883415
63.0,1519,29700.511243
60.0,1545,29715.391514
40.0,1273,29727.818765
17.0,702,29734.627449
26.0,987,29744.210415
43.0,1356,29757.271703
17.0,691,29763.987552
28.0,1097,29774.625132
42.0,1227,29786.556447
36.0,1328,29799.572726
37.0,1366,29812.785048
43.0,1169,29824.148681
62.0,1535,29839.20176
86.0,1871,29857.556703
13.0,607,29863.469088
21.0,841,29871.518294
28.0,992,29881.122571
59.0,1439,29895.083222
31.0,1238,29907.103433
41.0,1253,29919.207654
56.0,1300,29931.898483
33.0,1221,29943.788587
84.0,1941,29962.6241
27.0,962,29971.832747
35.0,1185,29983.352181
53.0,1414,29997.059801
54.0,1627,30012.870208
65.0,1611,30028.794289
53.0,1522,30043.239171
22.0,915,30052.049411
49.0,1562,30067.157779
31.0,1071,30077.636228
37.0,1338,30090.618504
47.0,1530,30105.482887
68.0,1541,30120.359496
40.0,1309,30132.998848
33.0,1116,30143.626985
21.0,793,30151.257725
44.0,1234,30163.192653
35.0,1337,30176.049963
23.0,855,30184.232487
39.0,1374,30197.518277
48.0,1240,30209.434936
88.0,1891,30227.700633
33.0,1258,30239.83717
83.0,1726,30256.587895
15.0,638,30262.808667
21.0,861,30270.935928
51.0,1227,30282.787806
41.0,1384,30296.106177
52.0,1241,30307.987421
51.0,1435,30321.805786
80.0,1318,30334.513318
31.0,1050,30344.516932
16.0,685,30350.982092
31.0,1094,30361.335896
77.0,1559,30376.373785
38.0,1332,30389.39275
29.0,851,30397.724374
38.0,1302,30410.443931
54.0,1642,30426.449509
57.0,1658,30442.640014
69.0,1811,30460.359566
71.0,1799,30478.019018
25.0,989,30487.786808
60.0,1839,30506.43221
51.0,1540,30521.472798
22.0,814,30529.466918
73.0,1621,30545.29304
47.0,1370,30558.7019
34.0,1312,30571.397299
44.0,1502,30585.88867
54.0,1569,30601.068863
47.0,1412,30614.762163
64.0,1976,30634.066001
80.0,1801,30651.456324
37.0,1331,30664.354041
79.0,1606,30679.945275
63.0,1694,30696.361225
64.0,1355,30709.51712
59.0,1789,30726.879127
43.0,976,30736.339092
47.0,1386,30749.883839
24.0,967,30759.288116
18.0,757,30766.607218
45.0,1545,30781.720786
84.0,1728,30798.687829
33.0,1159,30810.004499
55.0,1558,30825.211904
42.0,1268,30837.437787
83.0,1785,30854.906556
33.0,1214,30866.685967
41.0,1200,30878.391967
44.0,1334,30891.401096
63.0,1736,30908.1857
44.0,1457,30922.288209
77.0,1764,30939.295802
88.0,1955,30958.265231
41.0,1393,30971.655725
41.0,1351,30984.620908
42.0,1449,30999.100306
65.0,1595,31014.325277
50.0,1554,31029.318029
42.0,1476,31043.703268
82.0,1871,31061.754068
39.0,1226,31073.558784
32.0,951,31082.66846
52.0,1526,31097.407324
55.0,1388,31110.935325
44.0,1361,31124.065619
66.0,1335,31136.92037
56.0,1760,31153.906392
42.0,1103,31164.601358
68.0,1506,31179.178977
76.0,1931,31197.754615
21.0,785,31205.325351
83.0,1458,31219.44022
54.0,1549,31234.394791
51.0,1528,31249.132257
61.0,1574,31264.30864
75.0,1418,31278.07508
29.0,1163,31289.035036
18.0,767,31296.204651
48.0,1225,31307.868189
36.0,1102,31318.305473
21.0,836,31326.178231
46.0,1338,31338.870525
31.0,1005,31348.672931
38.0,1477,31363.082695
42.0,1371,31376.343942
35.0,1061,31386.515524
41.0,1424,31400.315894
31.0,1059,31410.636955
42.0,1318,31423.432892
27.0,1124,31434.309955
36.0,1394,31447.863489
46.0,1580,31463.131585
56.0,1778,31480.816879
51.0,1303,31493.332287
47.0,1462,31507.606726
60.0,1701,31524.103868
54.0,1703,31540.5408
27.0,1122,31551.359671
77.0,1280,31563.625629
42.0,1379,31576.938479
48.0,1532,31591.748688
33.0,1067,31602.016199
25.0,958,31611.219994
27.0,839,31619.318249
40.0,1199,31630.927113
37.0,1057,31641.2128
48.0,1541,31656.165147
88.0,1691,31672.558475
27.0,923,31681.526324
33.0,1344,31694.529934
38.0,1095,31705.203941
25.0,1012,31714.992485
26.0,972,31724.323195
67.0,1395,31737.824236
64.0,1506,31752.472337
16.0,650,31758.702385
43.0,1408,31772.41764
64.0,1146,31783.586778
43.0,1050,31793.821188
70.0,1852,31811.938481
30.0,1119,31822.985665
28.0,1088,31833.666918
42.0,1344,31846.937393
39.0,1226,31858.999933
24.0,924,31868.107318
53.0,1618,31883.891783
34.0,1057,31894.176614
23.0,929,31903.123854
57.0,1373,31916.402065
24.0,843,31924.593257
21.0,837,31932.592324
39.0,1427,31946.394615
29.0,1159,31957.690607
24.0,980,31967.7173
47.0,1668,31983.740083
20.0,794,31991.505153
38.0,1267,32003.810432
31.0,977,32013.330547
40.0,1424,32027.334925
21.0,861,32035.815535
78.0,1466,32050.116488
35.0,1158,32061.352051
53.0,1343,32074.268196
88.0,1710,32090.917647
19.0,754,32098.099853
71.0,1518,32112.847987
58.0,1707,32129.241971
29.0,1193,32140.88359
25.0,993,32150.468284
41.0,1358,32163.743023
26.0,919,32172.575088
46.0,1388,32186.232668
14.0,552,32191.683871
89.0,1437,32205.667739
40.0,1212,32217.49486
23.0,908,32226.349042
39.0,1273,32238.746159
23.0,890,32247.433447
89.0,2046,32266.95203
21.0,897,32275.60949
59.0,1640,32291.293053
53.0,1371,32304.296694
35.0,1272,32316.600677
70.0,1926,32335.465008
22.0,849,32343.73369
68.0,1559,32358.874868
75.0,2162,32379.856428
61.0,1502,32394.406742
32.0,1252,32406.440367
44.0,1342,32419.556845
50.0,1514,32434.166817
83.0,1756,32451.551255
53.0,1683,32467.945846
65.0,1617,32483.495092
30.0,1014,32493.192988
34.0,1245,32505.169531
40.0,1465,32519.267971
71.0,1346,32532.149927
65.0,1694,32548.479383
57.0,1267,32560.660973
60.0,1243,32572.57468
51.0,1559,32587.721803
25.0,962,32596.999524
38.0,1286,32609.40998
23.0,923,32618.389169
82.0,1682,32634.741995
77.0,1824,32652.513783
57.0,1695,32669.174549
29.0,1066,32679.577248
60.0,1643,32695.608465
17.0,700,32702.431777
75.0,1709,32719.055645
48.0,1548,32734.234388
43.0,1527,32749.114377
35.0,1315,32761.892974
58.0,964,32771.2913
82.0,1862,32789.376164
43.0,1435,32803.450617
29.0,1129,32814.44337
44.0,1386,32827.962882
32.0,1213,32839.790325
77.0,1410,32853.571711
45.0,1490,32868.096551
32.0,1192,32879.722782
50.0,1373,32893.091263
67.0,1535,32908.177691
41.0,1377,32921.610202
28.0,1050,32931.675017
36.0,1146,32943.292862
45.0,1419,32957.093102
21.0,801,32964.883266
51.0,1560,32980.039805
46.0,1494,32994.585319
52.0,1483,33009.022058
35.0,1212,33020.905291
30.0,1069,33031.423732
39.0,1239,33043.538933
29.0,1144,33054.71241
22.0,775,33062.334747
40.0,1438,33076.204193
47.0,1471,33090.587143
39.0,1319,33103.385125
26.0,921,33112.411019
59.0,1091,33123.006565
32.0,892,33131.6201
53.0,1249,33143.674945
33.0,1160,33154.988418
38.0,1383,33168.342875
76.0,1527,33183.167153
35.0,1153,33194.318485
45.0,1501,33208.919739
39.0,1077,33219.485564
77.0,1539,33234.448138
43.0,1362,33247.560569
38.0,1430,33261.271711
37.0,1326,33273.788657
42.0,1376,33286.888969
40.0,1273,33299.342034
39.0,1241,33311.423907
30.0,969,33320.936483
36.0,1305,33333.645831
103.0,2577,33358.631214
63.0,1480,33373.099635
19.0,809,33380.982365
83.0,1384,33394.415027
71.0,1754,33411.565792
77.0,1350,33425.325942
51.0,1509,33439.961445
51.0,1337,33453.001492
73.0,1627,33468.761063
59.0,1655,33484.857438
30.0,1243,33497.015363
49.0,1501,33511.584491
65.0,1023,33521.441337
39.0,1207,33533.250813
47.0,1234,33545.220023
24.0,940,33554.246244
40.0,1306,33566.907619
47.0,1030,33576.893137
69.0,1747,33593.924528
75.0,1955,33613.001607
80.0,1695,33629.506988
65.0,1307,33642.260703
41.0,1472,33656.534781
31.0,1128,33667.557395
23.0,848,33675.850549
45.0,1284,33688.526635
32.0,1165,33699.945272
71.0,1346,33712.982358
54.0,1760,33730.098201
47.0,1264,33742.324384
36.0,1204,33754.078563
92.0,1471,33768.428174
47.0,1500,33783.061491
34.0,1160,33794.444071
16.0,642,33800.708672
28.0,1050,33810.889633
75.0,1492,33825.413733
51.0,1331,33838.424503
45.0,1443,33852.62447
72.0,1024,33862.633034
50.0,1492,33877.270507
42.0,1218,33889.12148
63.0,1670,33905.293652
78.0,1773,33922.702462
39.0,1360,33935.9787
32.0,1274,33948.442446
52.0,1675,33964.747758
89.0,1984,33983.940001
44.0,1332,33996.800122
26.0,1067,34007.209108
38.0,1538,34022.235257
42.0,1033,34032.237685
48.0,1424,34046.030105
45.0,1251,34058.036396
65.0,1047,34068.183369
89.0,1794,34085.523134
41.0,1627,34101.37562
60.0,1498,34115.910511
33.0,1018,34125.818333
16.0,689,34132.555929
54.0,1742,34149.548727
17.0,657,34155.939168
72.0,1505,34170.52262
47.0,1418,34184.299521
43.0,1515,34199.023043
49.0,1486,34212.996749
38.0,1528,34227.50461
14.0,569,34232.820629
40.0,1332,34245.278638
82.0,1717,34261.555139
27.0,979,34271.049671
82.0,1593,34286.532552
78.0,1428,34300.398467
59.0,1521,34315.198775
40.0,1255,34327.457
47.0,1443,34341.45988
28.0,1168,34352.881709
60.0,1563,34368.033029
51.0,1584,34383.495581
39.0,1076,34394.389889
34.0,978,34403.914341
21.0,846,34412.122198
36.0,1172,34423.536658
32.0,1174,34434.968288
53.0,1670,34451.174459
10.0,476,34455.810111
45.0,1328,34468.620146
53.0,1438,34482.410468
32.0,1154,34493.534129
64.0,1422,34507.310139
99.0,1876,34525.433611
31.0,1124,34536.238377
38.0,1116,34547.076443
30.0,1080,34557.519991
47.0,1381,34570.886544
71.0,1536,34585.87548
45.0,1367,34599.283043
38.0,1276,34611.644345
21.0,633,34617.811432
34.0,1285,34630.215294
63.0,1161,34641.412488
80.0,1484,34655.867685
46.0,938,34664.99097
33.0,1074,34675.417588
55.0,1577,34690.894467
51.0,1058,34701.231907
78.0,1408,34714.996332
45.0,1297,34727.579833
81.0,1139,34738.717571
39.0,1284,34751.216247
46.0,1473,34765.561602
27.0,1113,34776.484285
40.0,1358,34789.821774
20.0,723,34796.85623
31.0,878,34805.462118
31.0,1186,34817.053675
65.0,1851,34835.166617
15.0,537,34840.421991
50.0,1067,34850.822304
45.0,1498,34865.479549
22.0,731,34872.576424
80.0,1287,34885.724417
38.0,1109,34896.595501
55.0,1890,34915.011689
76.0,1871,34933.222203
53.0,1663,34949.497837
78.0,1553,34964.75317
47.0,1413,34978.607848
36.0,1382,34992.245682
53.0,1153,35003.538252
20.0,779,35011.20619
35.0,1317,35024.163622
28.0,1072,35034.64208
69.0,1607,35050.33199
31.0,1243,35062.478007
42.0,1303,35075.286512
30.0,993,35085.094556
60.0,1664,35101.408011
68.0,1637,35117.512434
43.0,733,35124.672346
64.0,1536,35139.495321
32.0,1254,35151.709425
32.0,927,35160.692752
36.0,1257,35172.896361
31.0,844,35181.09375
51.0,1454,35195.080099
17.0,758,35202.485448
22.0,844,35210.531287
39.0,1181,35221.823934
51.0,1570,35237.016175
49.0,1455,35251.18201
24.0,842,35259.474001
42.0,1433,35273.456336
18.0,693,35280.274068
51.0,1453,35294.391575
57.0,1692,35310.99863
45.0,1620,35326.76303
31.0,1061,35337.179122
59.0,1593,35352.675849
27.0,1066,35363.148314
41.0,1370,35377.154518
37.0,1033,35387.209322
36.0,1203,35398.912485
29.0,1120,35409.783759
46.0,1454,35423.977734
44.0,1311,35436.74817
39.0,1426,35450.649815
34.0,1260,35462.884354
66.0,1922,35481.603063
15.0,646,35487.947357
30.0,1109,35498.732987
44.0,1493,35513.408351
67.0,1379,35526.784308
44.0,1482,35541.266346
63.0,1774,35558.509812
89.0,1918,35577.108217
47.0,1503,35591.842817
59.0,1606,35607.54832
50.0,1763,35624.786762
48.0,1511,35639.539975
13.0,573,35645.122346
66.0,1331,35658.069497
53.0,1560,35673.267268
51.0,1297,35685.868403
44.0,1440,35699.868618
32.0,1294,35712.479675
43.0,1138,35723.576228
28.0,989,35733.172807
22.0,908,35742.058447
98.0,2462,35766.065152
70.0,1731,35782.87405
38.0,1185,35794.437663
39.0,1293,35806.894447
63.0,1722,35823.656766
27.0,1047,35833.777456
30.0,869,35842.283669
75.0,1602,35858.48925
53.0,1494,35872.881447
57.0,1675,35888.977038
82.0,1574,35904.132359
43.0,1304,35916.704303
64.0,1465,35930.767368
74.0,1603,35946.239413
45.0,1559,35961.213654
38.0,1347,35974.212633
48.0,1564,35989.313025
36.0,1151,36000.430576
32.0,949,36009.668197
25.0,847,36017.824437
53.0,1515,36032.490592
43.0,1298,36044.995986
79.0,1689,36061.07307
78.0,1688,36077.186805
68.0,1815,36094.696347
22.0,934,36103.729825
62.0,1504,36118.256209
21.0,855,36126.47896
38.0,1103,36137.110213
38.0,1226,36148.83228
46.0,1436,36162.499013
22.0,857,36170.727525
30.0,1026,36180.437927
80.0,1141,36191.358582
48.0,1497,36205.707645
51.0,1495,36220.317514
73.0,1798,36237.764106
39.0,1150,36248.968437
47.0,1516,36263.685625
23.0,825,36271.674028
56.0,1473,36285.923364
97.0,2283,36307.836797
39.0,1310,36320.606443
60.0,1542,36336.114046
48.0,1661,36352.287303
38.0,1299,36364.740016
58.0,1671,36380.928677
32.0,1109,36391.679559
34.0,1373,36404.974051
34.0,1270,36417.309578
41.0,1528,36432.171751
34.0,1076,36442.526486
31.0,1129,36453.416966
31.0,1111,36464.100048
16.0,557,36469.49573
32.0,1149,36480.615658
29.0,989,36490.139201
33.0,1139,36501.103195
39.0,1266,36513.313915
41.0,1367,36526.472005
71.0,1748,36543.405851
27.0,1055,36553.654249
52.0,1657,36569.719915
90.0,2128,36590.366695
25.0,964,36599.713785
49.0,1190,36611.258903
20.0,811,36619.151734
88.0,2001,36638.684866
71.0,1898,36657.183665
32.0,1148,36668.270746
36.0,1244,36680.425052
51.0,1684,36696.956083
64.0,1639,36712.925728
41.0,839,36721.044516
54.0,1569,36736.241985
31.0,1200,36747.767783
42.0,1447,36761.685366
62.0,1468,36775.837654
34.0,1204,36787.442351
40.0,1153,36798.674963
45.0,1485,36812.998117
29.0,1034,36823.409697
45.0,1627,36838.464942
35.0,1168,36849.275336
65.0,911,36857.680247
68.0,1436,36870.97437
45.0,1394,36883.92693
27.0,916,36892.526804
40.0,1234,36903.842053
32.0,1191,36914.924006
51.0,1361,36928.102549
77.0,1574,36943.370324
43.0,1332,36956.245209
56.0,1699,36972.560992
27.0,1087,36982.959872
53.0,1501,36997.361754
78.0,1839,37014.812754
51.0,1447,37028.142987
46.0,1349,37040.705142
79.0,1705,37056.525207
42.0,1426,37069.592143
32.0,1121,37079.980187
24.0,957,37088.87443
41.0,1488,37102.721631
56.0,1757,37119.186571
36.0,1305,37131.397745
30.0,1027,37140.916191
58.0,1802,37157.686128
59.0,1732,37173.864582
32.0,947,37182.700109
32.0,1085,37192.756977
71.0,1564,37207.799314
39.0,1355,37220.872452
25.0,956,37230.087288
58.0,1286,37242.489606
88.0,2043,37262.223963
29.0,1088,37272.74781
49.0,1495,37287.193274
39.0,1389,37300.698033
67.0,1592,37315.466084
53.0,1644,37330.791543
37.0,1200,37341.868787
42.0,1290,37353.91317
24.0,896,37362.258156
35.0,1156,37373.052014
21.0,822,37380.707686
47.0,1570,37395.311112
35.0,1171,37406.156153
66.0,1121,37416.614031
30.0,1078,37426.673415
36.0,1321,37438.983028
82.0,1653,37454.49519
74.0,1791,37471.156187
43.0,1212,37482.512935
61.0,1696,37498.397015
33.0,1189,37509.567587
20.0,796,37517.037015
65.0,1411,37530.273937
76.0,1263,37542.061058
32.0,963,37551.027953
44.0,1298,37563.13027
32.0,952,37572.063131
76.0,1685,37588.453718
48.0,1277,37600.79642
35.0,1161,37612.070987
40.0,1263,37624.402378
80.0,1874,37642.644034
27.0,967,37652.095766
72.0,1420,37665.916547
38.0,1373,37679.008262
16.0,681,37685.384354
30.0,1097,37695.696189
46.0,1660,37711.177011
19.0,730,37718.063687
81.0,1984,37736.667771
75.0,1125,37747.139299
39.0,1265,37759.014163
34.0,1368,37772.446537
68.0,1524,37786.7548
80.0,2246,37807.677059
61.0,1652,37823.12046
55.0,1653,37838.317046
49.0,1100,37848.567646
14.0,592,37854.070341
28.0,785,37861.536895
74.0,1535,37876.394414
46.0,1490,37890.875498
35.0,1229,37902.844571
62.0,1591,37918.380669
36.0,1335,37931.351737
63.0,2032,37951.111772
37.0,1298,37963.327022
46.0,1366,37976.084674
23.0,1005,37985.580734
28.0,1131,37996.289026
28.0,1046,38006.022558
42.0,1546,38020.537081
55.0,1188,38031.421835
18.0,714,38038.073967
12.0,582,38043.471788
37.0,1300,38055.478582
41.0,1489,38069.434746
42.0,1343,38081.945658
30.0,1138,38092.445181
55.0,1753,38108.810784
41.0,1216,38120.091684
41.0,1503,38134.032555
27.0,794,38141.454237
71.0,1011,38151.199205
39.0,1498,38165.828881
34.0,1139,38176.939074
29.0,964,38186.430438
31.0,1193,38198.042199
36.0,1474,38212.401134
67.0,1905,38230.730915
35.0,1277,38243.281628
37.0,1337,38255.645473
79.0,1719,38271.501455
37.0,1086,38281.544259
35.0,1224,38292.86096
41.0,1402,38305.778414
57.0,1191,38316.764951
47.0,1408,38329.708298
36.0,1241,38341.171792
29.0,1225,38352.563395
76.0,1651,38367.956409
32.0,1163,38378.695883
38.0,1461,38392.234281
59.0,1724,38408.149332
31.0,1266,38419.769585
32.0,1107,38430.067535
30.0,1118,38440.384161
25.0,925,38449.067643
64.0,1702,38464.793633
44.0,1423,38478.142593
25.0,982,38487.291544
18.0,809,38494.902734
41.0,1391,38507.822531
40.0,1274,38519.957996
36.0,1152,38531.147621
20.0,780,38538.718363
21.0,848,38547.074552
10.0,532,38552.315958
38.0,1215,38564.195757
40.0,1442,38578.311681
60.0,1980,38597.656895
38.0,1299,38610.371926
63.0,1666,38625.937097
28.0,966,38634.810147
81.0,1468,38648.480187
23.0,950,38657.349892
36.0,1360,38669.930748
37.0,1249,38681.552667
54.0,1685,38697.170665
30.0,1113,38707.988246
34.0,1061,38717.858617
43.0,962,38726.81355
27.0,960,38735.838768
78.0,1995,38754.607764
31.0,1042,38764.278638
54.0,1670,38780.014234
35.0,1254,38791.842869
36.0,1084,38801.971688
73.0,1183,38813.453077
54.0,1588,38828.876461
39.0,1492,38843.388212
53.0,1743,38860.416686
34.0,1213,38872.27234
30.0,1151,38883.57107
48.0,1422,38897.363127
49.0,1527,38911.661465
37.0,1183,38922.857335
40.0,1290,38934.977468
30.0,977,38944.232791
67.0,1704,38960.214761
37.0,945,38969.032197
51.0,1629,38984.241548
35.0,741,38991.143226
51.0,1540,39005.39534
61.0,1567,39019.848319
57.0,1347,39032.356674
34.0,1202,39043.485682
36.0,1235,39054.971251
42.0,1437,39068.175575
10.0,486,39072.727693
46.0,1450,39086.221488
26.0,1058,39096.491502
51.0,1817,39114.038756
47.0,1575,39129.229814
36.0,1418,39142.986374
35.0,1071,39153.476546
41.0,1442,39167.560096
40.0,1363,39180.836604
33.0,1113,39191.734092
50.0,1371,39204.555005
25.0,783,39211.914272
26.0,969,39220.893365
58.0,1597,39235.751272
80.0,2128,39255.511964
41.0,1350,39268.108891
75.0,1665,39283.702634
48.0,1590,39298.443825
31.0,1259,39310.243104
37.0,1195,39321.401465
58.0,1051,39331.307694
34.0,1235,39343.020384
33.0,1128,39353.627923
34.0,1181,39364.7381
23.0,885,39373.017407
60.0,1548,39387.471457
75.0,1633,39402.684905
65.0,1278,39414.646333
34.0,1237,39426.246289
30.0,1192,39437.335409
37.0,1291,39449.393466
47.0,1532,39463.60666
12.0,618,39469.595802
24.0,904,39478.39419
60.0,1506,39492.925166
65.0,1909,39511.28872
92.0,2210,39532.629899
39.0,1321,39545.376186
48.0,1637,39561.107167
40.0,1163,39571.89354
42.0,1544,39586.299314
43.0,1466,39599.960285
50.0,1594,39614.899153
65.0,1602,39629.931384
54.0,1526,39644.335537
33.0,1178,39655.774824
35.0,1119,39666.187209
39.0,1261,39677.98001
41.0,1333,39690.368659
57.0,1699,39706.072582
20.0,778,39713.251782
36.0,1433,39726.53313
58.0,1405,39739.616362
18.0,714,39746.226262
48.0,1535,39761.109965
39.0,1307,39773.78714
68.0,1569,39788.873869
38.0,1313,39801.619651
86.0,1676,39817.864442
30.0,1048,39828.016212
43.0,1229,39839.97913
39.0,1287,39852.004784
37.0,1340,39864.439435
18.0,742,39871.340376
35.0,1211,39882.618793
59.0,1718,39898.690222
51.0,1493,39912.611728
38.0,1235,39924.052698
50.0,1393,39936.997679
52.0,1510,39951.132593
50.0,1490,39965.006713
21.0,628,39970.903317
39.0,1451,39984.46971
65.0,1250,39996.162933
37.0,1393,40009.231842
55.0,1570,40023.952352
63.0,1387,40037.124656
28.0,1080,40047.601728
27.0,1123,40058.58421
74.0,2107,40079.189967
44.0,1474,40093.640332
61.0,1879,40112.168628
47.0,1649,40128.574005
25.0,967,40137.596504
55.0,1795,40154.144168
75.0,1769,40170.442561
40.0,1400,40183.28769
30.0,1160,40194.027114
43.0,1312,40206.258391
34.0,1133,40216.813608
26.0,1041,40226.739664
44.0,1492,40241.246518
27.0,1052,40251.481548
39.0,1074,40261.946666
29.0,1057,40272.106866
15.0,680,40278.73373
34.0,1292,40291.248115
39.0,1463,40305.407785
25.0,1005,40315.091721
33.0,1153,40325.803755
26.0,958,40334.685385
42.0,1105,40344.838569
44.0,1291,40356.690843
44.0,1588,40371.389526
36.0,1256,40382.971854
44.0,1418,40396.02805
49.0,1454,40409.53389
22.0,837,40417.2937
34.0,1021,40426.676834
76.0,1580,40441.443612
39.0,1274,40453.29655
35.0,1355,40465.737782
39.0,1428,40478.949682
28.0,1047,40488.577211
86.0,1944,40508.852636
44.0,1607,40525.02786
53.0,1621,40540.769935
25.0,1018,40550.583988
38.0,1256,40562.773042
26.0,997,40572.389513
28.0,860,40580.732281
56.0,1655,40596.792446
40.0,958,40606.349311
41.0,1350,40618.82897
9.0,429,40622.806813
15.0,688,40629.194525
34.0,1306,40641.307384
24.0,917,40649.800179
25.0,949,40658.525382
45.0,1352,40671.115609
44.0,1322,40683.424327
32.0,1017,40693.027932
57.0,1565,40707.555005
26.0,903,40715.87376
44.0,1413,40728.907565
26.0,867,40736.994014
39.0,1385,40749.893093
34.0,1330,40762.18618
29.0,921,40770.673835
36.0,1259,40782.426977
33.0,1278,40794.72679
68.0,1383,40808.756643
42.0,1360,40821.341779
70.0,1748,40837.651755
40.0,1169,40848.441425
41.0,1381,40861.226555
27.0,976,40870.341996
44.0,1231,40882.249992
46.0,1422,40895.575407
28.0,1164,40906.681426
44.0,1401,40919.907788
31.0,1166,40930.991596
26.0,756,40938.141636
37.0,1252,40950.257837
28.0,1030,40960.312956
70.0,1500,40974.721775
55.0,1664,40990.291934
50.0,1819,41007.172256
46.0,1494,41021.04973
43.0,1661,41036.453678
51.0,1547,41050.880274
29.0,1128,41061.349498
33.0,1098,41072.27781
42.0,1231,41084.243802
75.0,1734,41101.136748
52.0,1269,41113.568497
66.0,1871,41131.818784
38.0,1313,41144.588389
46.0,1544,41159.586771
44.0,1315,41172.393878
23.0,962,41181.629287
63.0,1385,41195.242315
47.0,1387,41208.717945
58.0,1737,41225.422439
39.0,1349,41238.542827
36.0,1200,41249.969639
59.0,1604,41265.463295
48.0,1437,41279.330266
75.0,1641,41295.064573
55.0,1402,41308.556812
75.0,1089,41318.992815
39.0,1270,41331.351643
85.0,1811,41348.947264
44.0,1611,41364.522887
36.0,1140,41375.536528
32.0,1197,41386.917899
54.0,1673,41403.136823
69.0,1687,41419.364693
74.0,1584,41434.566055
36.0,783,41442.117949
35.0,1309,41454.72417
27.0,1085,41465.209135
12.0,565,41470.657379
20.0,723,41477.576686
25.0,1027,41487.448724
75.0,1813,41505.014818
23.0,854,41513.254407
84.0,1762,41530.272901
28.0,1132,41541.202019
36.0,935,41550.173933
12.0,555,41556.030233
43.0,967,41565.277513
39.0,1224,41577.14384
51.0,1355,41590.206331
36.0,1221,41602.073243
21.0,658,41608.420896
45.0,1462,41622.564964
40.0,1510,41637.079123
60.0,1731,41653.786119
22.0,777,41661.315875
50.0,962,41670.591508
58.0,1650,41686.53472
47.0,1579,41701.858218
30.0,1013,41711.647359
37.0,1361,41724.772781
56.0,1518,41739.435445
29.0,924,41748.44567
52.0,1589,41763.894414
31.0,1101,41774.590181
16.0,538,41779.770783
64.0,1401,41793.406362
36.0,1221,41805.154945
35.0,1217,41816.923264
83.0,1857,41834.796327
70.0,1360,41848.000058
25.0,976,41857.217664
36.0,989,41866.574996
34.0,1221,41878.234076
32.0,1035,41888.062157
26.0,797,41895.535362
41.0,1219,41907.053981
35.0,1203,41918.763433
33.0,998,41928.331747
46.0,1547,41943.386875
55.0,1459,41957.478309
53.0,1643,41973.306046
32.0,1212,41985.125416
38.0,1352,41998.122398
73.0,1645,42014.039556
57.0,1770,42031.054332
32.0,1068,42041.897965
40.0,1456,42055.933194
30.0,1095,42066.518118
22.0,809,42074.402802
40.0,1401,42087.932699
70.0,1681,42104.121998
77.0,1607,42119.648757
55.0,1573,42134.361466
19.0,804,42142.200938
32.0,1144,42153.366265
82.0,1922,42172.061553
22.0,827,42180.128038
25.0,1001,42189.793781
50.0,1628,42205.689165
25.0,945,42214.938451
39.0,1296,42227.453216
38.0,1003,42236.960094
48.0,1860,42254.27354
36.0,1173,42265.370678
42.0,1094,42275.653212
34.0,1055,42285.577138
28.0,1080,42295.702407
46.0,1364,42308.44718
31.0,1179,42319.456885
40.0,1529,42333.804804
37.0,1271,42345.513106
31.0,1184,42356.561671
43.0,1529,42370.700348
41.0,1279,42382.44997
51.0,1545,42396.935086
41.0,1486,42410.749113
53.0,1645,42426.444348
33.0,1207,42438.12492
29.0,1067,42448.579693
18.0,735,42455.789842
38.0,1369,42469.171932
49.0,1440,42483.390935
26.0,898,42492.166961
20.0,827,42500.276311
40.0,1228,42512.341992
35.0,999,42522.429052
40.0,1324,42534.704646
36.0,1035,42544.458636
65.0,1366,42558.2852
31.0,939,42567.050613
46.0,1602,42581.947941
53.0,1844,42599.26168
46.0,1328,42611.636164
41.0,1356,42624.2533
45.0,1508,42638.318128
48.0,1589,42653.040809
62.0,1864,42670.565517
18.0,734,42677.421095
46.0,1544,42691.742322
33.0,1072,42701.871712
84.0,1680,42717.649844
25.0,944,42726.441232
65.0,1739,42742.778814
30.0,1159,42753.578018
16.0,672,42759.939348
85.0,1726,42776.029547
63.0,1692,42791.85418
57.0,1579,42806.823855
44.0,1208,42818.239048
17.0,665,42824.575471
33.0,1131,42835.221287
69.0,1703,42851.341462
22.0,846,42859.470559
26.0,907,42868.298759
38.0,1289,42880.92429
40.0,1425,42894.630003
38.0,1096,42904.864705
46.0,1565,42919.337231
34.0,1268,42931.138726
32.0,1167,42941.95707
26.0,900,42950.289068
12.0,543,42955.345629
46.0,1200,42966.380917
29.0,1194,42977.466571
43.0,1490,42991.83562
35.0,1288,43003.692754
26.0,956,43012.489632
25.0,911,43020.900357
20.0,805,43028.394622
50.0,1283,43040.226956
37.0,1310,43052.356171
33.0,1146,43062.92189
49.0,1593,43077.688127
46.0,1517,43092.304946
34.0,1262,43104.414707
45.0,1563,43119.357708
30.0,1115,43130.108566
